OPE ID,School,State,SchoolType,Recipients,LoansOriginated,FundsOriginated,TotalDisbursements,FundsDisbursed
001665,COLUMBIA COLLEGE CHICAGO,IL,Private-Nonprofit,7109,7418,47899206,7418,23987530
001641,BRADLEY UNIVERSITY,IL,Private-Nonprofit,6354,6447,47241756,6447,21172575
020681,ADLER UNIVERSITY,IL,Private-Nonprofit,1426,1496,34845798,1530,12907553
001634,AURORA UNIVERSITY,IL,Private-Nonprofit,4749,4749,33387073,4749,17393753
001749,ROOSEVELT UNIVERSITY,IL,Private-Nonprofit,2620,2660,31544969,2834,14648813
001691,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,Private-Nonprofit,2707,2850,30155553,2850,15325840
001780,WESTERN ILLINOIS UNIVERSITY,IL,Public,5577,7565,30112818,7565,15660745
009800,RUSH UNIVERSITY,IL,Private-Nonprofit,1675,1719,28501151,1719,18616293
001707,LEWIS UNIVERSITY,IL,Private-Nonprofit,3299,3323,24443796,3323,11172986
001733,NATIONAL LOUIS UNIVERSITY,IL,Private-Nonprofit,2280,2329,23993581,2329,7809294
001689,ILLINOIS COLLEGE OF OPTOMETRY,IL,Private-Nonprofit,698,796,23264286,796,6750987
001674,EASTERN ILLINOIS UNIVERSITY,IL,Public,4165,4233,21831015,4258,11088864
009145,GOVERNORS STATE UNIVERSITY,IL,Public,2501,2507,21771741,2507,10839051
001753,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,Private-Nonprofit,2122,2244,21455046,2244,11073784
001741,OLIVET NAZARENE UNIVERSITY,IL,Private-Nonprofit,3897,3902,21202468,3902,10310155
001694,CHICAGO STATE UNIVERSITY,IL,Public,1994,1997,20654802,2013,10659405
001676,ELMHURST UNIVERSITY,IL,Private-Nonprofit,2957,3009,19310757,3009,9771625
001768,SAINT XAVIER UNIVERSITY,IL,Private-Nonprofit,3234,3240,17180782,3240,8884746
001664,UNIVERSITY OF ST. FRANCIS,IL,Private-Nonprofit,2189,2189,17013805,2189,7694428
001734,NORTH CENTRAL COLLEGE,IL,Private-Nonprofit,2657,2699,14769629,2699,7762992
001666,CONCORDIA UNIVERSITY,IL,Private-Nonprofit,1819,1830,13614434,1831,6777172
001772,TRINITY INTERNATIONAL UNIVERSITY,IL,Private-Nonprofit,974,976,13465552,994,5804167
001735,NORTH PARK UNIVERSITY,IL,Private-Nonprofit,2369,2451,13283908,2451,6514917
001724,MILLIKIN UNIVERSITY,IL,Private-Nonprofit,2047,2102,13165502,2116,6480273
009333,UNIVERSITY OF ILLINOIS AT SPRINGFIELD,IL,Public,1898,1936,12875648,1936,6693232
001633,AUGUSTANA COLLEGE,IL,Private-Nonprofit,2563,2621,12600116,2621,6359695
001767,BENEDICTINE UNIVERSITY,IL,Private-Nonprofit,1700,1791,11180387,1835,5757160
001781,WHEATON COLLEGE,IL,Private-Nonprofit,1875,1876,11166649,1876,5739850
001750,DOMINICAN UNIVERSITY,IL,Private-Nonprofit,1699,1723,10842209,1723,5615328
001696,ILLINOIS WESLEYAN UNIVERSITY,IL,Private-Nonprofit,1873,1878,10023712,1878,5061696
001722,MCKENDREE UNIVERSITY,IL,Private-Nonprofit,1267,1270,8085676,1271,4036207
001688,ILLINOIS COLLEGE,IL,Private-Nonprofit,1582,1619,7061694,1619,3538100
001732,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,Private-Nonprofit,300,308,6770945,317,3496191
001725,MONMOUTH COLLEGE,IL,Private-Nonprofit,1177,1201,6386526,1201,3193209
001727,MOODY BIBLE INSTITUTE,IL,Private-Nonprofit,974,976,6032221,979,3014478
001706,LAKE FOREST COLLEGE,IL,Private-Nonprofit,1300,1316,5913498,1316,2987343
001684,GREENVILLE UNIVERSITY,IL,Private-Nonprofit,923,925,5835565,925,2878085
033683,MIDWEST TECHNICAL INSTITUTE,IL,Proprietary,1437,1441,5821204,1534,3039935
001700,JUDSON UNIVERSITY,IL,Private-Nonprofit,1025,1039,5752180,1040,3033155
035103,ERIKSON INSTITUTE,IL,Private-Nonprofit,302,302,5296286,302,2014143
001693,NORTHEASTERN ILLINOIS UNIVERSITY,IL,Public,740,762,5078757,762,2622221
007118,PARKLAND COLLEGE,IL,Public,1170,1222,4497775,1222,2250709
001748,ROCKFORD UNIVERSITY,IL,Private-Nonprofit,792,807,4478734,807,2406189
001704,KNOX COLLEGE,IL,Private-Nonprofit,970,976,4388020,976,1474380
007170,LINCOLN LAND COMMUNITY COLLEGE,IL,Public,1091,1093,4356619,1093,2178537
001745,QUINCY UNIVERSITY,IL,Private-Nonprofit,822,834,4101202,834,2087782
001709,LINCOLN COLLEGE,IL,Private-Nonprofit,900,956,3539072,956,1755374
001771,TRINITY CHRISTIAN COLLEGE,IL,Private-Nonprofit,456,456,2851718,456,1377914
006753,ILLINOIS CENTRAL COLLEGE,IL,Public,663,673,2506951,681,1253836
001636,SOUTHWESTERN ILLINOIS COLLEGE,IL,Public,664,664,2405576,665,1209513
001708,LINCOLN CHRISTIAN UNIVERSITY,IL,Private-Nonprofit,358,362,2313654,363,1095452
009987,SAINT ANTHONY COLLEGE OF NURSING,IL,Private-Nonprofit,321,321,2287239,321,1259435
006240,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING,IL,Private-Nonprofit,266,267,2154253,267,1170649
001678,EUREKA COLLEGE,IL,Private-Nonprofit,484,484,2109565,484,1092391
001628,AMERICAN ACADEMY OF ART,IL,Proprietary,239,240,1946340,240,985134
001699,JOLIET JUNIOR COLLEGE,IL,Public,561,569,1906394,569,954516
003961,HARPER COLLEGE,IL,Public,456,462,1838091,462,919066
001661,CHICAGO THEOLOGICAL SEMINARY,IL,Private-Nonprofit,123,123,1763510,123,1037576
006931,WAUBONSEE COMMUNITY COLLEGE,IL,Public,537,580,1688338,580,897200
025228,FOX COLLEGE,IL,Proprietary,407,510,1559222,510,875488
001640,PRAIRIE STATE COLLEGE,IL,Public,318,318,1270432,357,700465
001809,INDIANA UNIVERSITY - BLOOMINGTON,IN,Public,15731,16570,130622105,16570,65185733
001825,PURDUE UNIVERSITY,IN,Public,14233,14332,100825124,14332,52842383
004586,PURDUE UNIVERSITY GLOBAL,IN,Public,17560,18394,100349818,20972,43140830
001786,BALL STATE UNIVERSITY,IN,Public,13617,13786,86110454,13786,47992772
001807,INDIANA STATE UNIVERSITY,IN,Public,8386,8407,48286307,8407,24825176
001840,UNIVERSITY OF NOTRE DAME,IN,Private-Nonprofit,4444,4474,45055508,4543,22713935
001821,MARIAN UNIVERSITY,IN,Private-Nonprofit,2886,2969,43281134,2977,22196613
001822,INDIANA WESLEYAN UNIVERSITY,IN,Private-Nonprofit,5997,6051,42385167,6074,18683164
001804,UNIVERSITY OF INDIANAPOLIS,IN,Private-Nonprofit,5230,5522,35275699,5524,19669411
009917,IVY TECH COMMUNITY COLLEGE OF INDIANA,IN,Public,9712,10134,33927461,10134,16981761
001788,BUTLER UNIVERSITY,IN,Private-Nonprofit,3341,3346,31590426,3429,15849073
001805,INDIANA INSTITUTE OF TECHNOLOGY,IN,Private-Nonprofit,4948,5029,27456238,8133,8966169
001808,UNIVERSITY OF SOUTHERN INDIANA,IN,Public,4249,4251,24394354,4251,12513650
001839,TRINE UNIVERSITY,IN,Private-Nonprofit,3565,3672,22519340,3672,10871974
001827,PURDUE UNIVERSITY NORTHWEST,IN,Public,3963,4135,21407309,4139,10776735
001820,MANCHESTER UNIVERSITY,IN,Private-Nonprofit,1813,1851,18217065,1868,9203594
007938,LINCOLN COLLEGE OF TECHNOLOGY,IN,Proprietary,3524,3865,18208732,4008,9304553
001828,PURDUE UNIVERSITY FORT WAYNE,IN,Public,3475,3532,16086093,3532,8184032
001832,UNIVERSITY OF SAINT FRANCIS,IN,Private-Nonprofit,2428,2477,16043350,2477,7518294
001842,VALPARAISO UNIVERSITY,IN,Private-Nonprofit,2739,2788,15652673,2803,8323359
001843,VINCENNES UNIVERSITY,IN,Public,2935,3168,14249853,3169,7146513
001795,UNIVERSITY OF EVANSVILLE,IN,Private-Nonprofit,1766,1819,13544039,1819,6976980
001816,INDIANA UNIVERSITY - SOUTH BEND,IN,Public,2269,2348,12088606,2348,6183515
001830,ROSE-HULMAN INSTITUTE OF TECHNOLOGY,IN,Private-Nonprofit,1583,1593,10429065,1602,3484657
001836,ST MARYS COLLEGE,IN,Private-Nonprofit,1617,1653,10177014,1654,4900027
001815,INDIANA UNIVERSITY - NORTHWEST,IN,Public,1768,1799,10171850,1799,5142701
001800,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,Private-Nonprofit,1516,1561,8542610,1561,4223147
001811,INDIANA UNIVERSITY - EAST,IN,Public,1688,1722,8491383,1722,4400897
001817,INDIANA UNIVERSITY SOUTHEAST,IN,Public,1665,1762,8480263,1762,4310763
001838,TAYLOR UNIVERSITY,IN,Private-Nonprofit,1335,1345,8090987,1345,4222805
001803,HUNTINGTON UNIVERSITY,IN,Private-Nonprofit,1279,1304,8074228,1310,4040887
001785,ANDERSON UNIVERSITY,IN,Private-Nonprofit,1381,1412,7367079,1422,4057421
001798,FRANKLIN COLLEGE OF INDIANA,IN,Private-Nonprofit,1191,1202,6927022,1209,3547626
001814,INDIANA UNIVERSITY - KOKOMO,IN,Public,1299,1330,6746731,1330,3445104
001787,BETHEL UNIVERSITY,IN,Private-Nonprofit,1192,1197,6350665,1216,2979734
001792,DEPAUW UNIVERSITY,IN,Private-Nonprofit,1144,1158,6298220,1158,3319949
001801,HANOVER COLLEGE,IN,Private-Nonprofit,953,983,5710858,983,2935068
001835,SAINT MARY OF THE WOODS COLLEGE,IN,Private-Nonprofit,938,1010,5134798,1010,2782561
001844,WABASH COLLEGE,IN,Private-Nonprofit,1067,1080,4926272,1080,2508383
001799,GOSHEN COLLEGE,IN,Private-Nonprofit,881,892,4278324,892,2117979
001793,EARLHAM COLLEGE,IN,Private-Nonprofit,634,634,3035648,636,1572601
001824,OAKLAND CITY UNIVERSITY,IN,Private-Nonprofit,362,367,1896551,370,995912
001784,ANCILLA DOMINI COLLEGE,IN,Private-Nonprofit,375,378,1792743,427,946006
021408,MARTIN UNIVERSITY,IN,Private-Nonprofit,236,236,1641515,236,828386
001869,IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY,IA,Public,18948,19127,115366692,19330,62540499
001892,UNIVERSITY OF IOWA,IA,Public,17740,19185,88992649,19185,88992649
001855,DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER,IA,Private-Nonprofit,2078,2140,64397540,2140,32371852
012300,PALMER COLLEGE OF CHIROPRACTIC,IA,Private-Nonprofit,1626,1813,34728327,1813,14558980
001890,UNIVERSITY OF NORTHERN IOWA,IA,Public,6235,6570,32496463,6596,16873599
001860,DRAKE UNIVERSITY,IA,Private-Nonprofit,3083,3173,29847156,3174,15563774
001889,ST AMBROSE UNIVERSITY - MAIN CAMPUS,IA,Private-Nonprofit,3103,3107,23192435,3107,12756696
007120,DES MOINES AREA COMMUNITY COLLEGE,IA,Public,4090,4169,17237141,4169,7906901
004076,KIRKWOOD COMMUNITY COLLEGE,IA,Public,3827,3827,16175203,3827,7889269
001893,UPPER IOWA UNIVERSITY,IA,Private-Nonprofit,2929,2947,14678658,3004,5615901
001866,GRACELAND UNIVERSITY,IA,Private-Nonprofit,1691,1774,11839438,1926,6173652
001891,UNIVERSITY OF DUBUQUE,IA,Private-Nonprofit,2247,2405,11515026,2405,6504219
001847,BUENA VISTA UNIVERSITY,IA,Private-Nonprofit,1978,1995,11324480,2014,5114702
011113,MAHARISHI INTERNATIONAL UNIVERSITY,IA,Private-Nonprofit,1045,1051,10871725,1051,5744096
001867,GRAND VIEW UNIVERSITY,IA,Private-Nonprofit,1848,1909,9732900,1909,4854872
001865,IOWA CENTRAL COMMUNITY COLLEGE,IA,Public,2370,2425,9371764,2458,4622152
004598,IOWA WESTERN COMMUNITY COLLEGE - COUNCIL BLUFFS,IA,Public,2172,2249,9175003,2249,4601886
001874,LUTHER COLLEGE,IA,Private-Nonprofit,1918,1941,8539608,1941,4473887
001896,WARTBURG COLLEGE,IA,Private-Nonprofit,1776,1804,8353813,1804,4237836
001880,MOUNT MERCY UNIVERSITY,IA,Private-Nonprofit,1571,1613,7857495,1613,4683964
004595,HAWKEYE COMMUNITY COLLEGE,IA,Public,1861,1869,7664534,1869,3797014
004075,EASTERN IOWA COMMUNITY COLLEGE DISTRICT,IA,Public,1787,1789,7462586,1798,3744079
001854,COE COLLEGE,IA,Private-Nonprofit,1688,1722,7352861,1722,3899167
001846,BRIAR CLIFF UNIVERSITY,IA,Private-Nonprofit,818,821,7156554,821,3597467
001883,NORTHWESTERN COLLEGE,IA,Private-Nonprofit,1304,1304,7072669,1309,3398079
009989,CALIFORNIA AERONAUTICAL UNIVERSITY,CA,Proprietary,213,248,1989097,289,1072279
001873,LORAS COLLEGE,IA,Private-Nonprofit,1414,1442,7047435,1442,3562186
001852,CLARKE UNIVERSITY,IA,Private-Nonprofit,888,900,6958565,900,3558689
001879,MORNINGSIDE COLLEGE,IA,Private-Nonprofit,1413,1830,6624850,1844,3822317
001887,SIMPSON COLLEGE,IA,Private-Nonprofit,1417,1419,6524645,1419,3394132
001850,CENTRAL COLLEGE,IA,Private-Nonprofit,1291,1295,6282423,1295,3147989
001900,WILLIAM PENN UNIVERSITY,IA,Private-Nonprofit,1238,1300,6218167,1300,3110146
007316,WESTERN IOWA TECH COMMUNITY COLLEGE,IA,Public,1370,1437,5573324,1437,2787044
001856,CORNELL COLLEGE,IA,Private-Nonprofit,1065,1100,5209767,1100,2642860
008403,INDIAN HILLS COMMUNITY COLLEGE,IA,Public,1189,1198,4895947,1198,1403002
001895,WALDORF UNIVERSITY,IA,Proprietary,960,986,4793706,1063,1989006
001859,DORDT UNIVERSITY,IA,Private-Nonprofit,1020,1020,4627496,1020,2382367
001948,UNIVERSITY OF KANSAS,KS,Public,14084,14716,135023447,14716,69222467
001928,KANSAS STATE UNIVERSITY,KS,Public,12263,13500,97379163,13500,49378294
001950,WICHITA STATE UNIVERSITY,KS,Public,8275,8333,51389432,8487,26042307
001915,FORT HAYS STATE UNIVERSITY,KS,Public,6436,6593,37290122,6593,19681117
001949,WASHBURN UNIVERSITY - TOPEKA,KS,Public,3305,3331,22250434,3331,11357592
001937,OTTAWA UNIVERSITY,KS,Private-Nonprofit,2604,2608,18174315,2649,9418702
001927,EMPORIA STATE UNIVERSITY,KS,Public,2969,3136,17180413,3136,9574823
010256,BENEDICTINE COLLEGE,KS,Private-Nonprofit,2027,2027,12545344,2027,6397327
001943,UNIVERSITY OF SAINT MARY,KS,Private-Nonprofit,1385,1430,11446976,1433,5373022
007032,MIDAMERICA NAZARENE UNIVERSITY,KS,Private-Nonprofit,1516,1543,11237962,1550,5409312
